account_id,account_name,contact_person,country,segment,fund_size_eur,strategic_priority_flag
ACME-EU-01852,Luminara Equity (1852),Paolo Romano,BE,PIAO,1634118423.63621,False
ACME-EU-01853,Crestview Asset (1853),Hans Schmidt,FR,PIAO,2186423075.7513256,False
ACME-EU-01854,Solaris Institutional (1854),Paolo Romano,DE,FAM,1398067736.7070131,False
ACME-EU-01855,Obsidian Capital (1855),Marie Lefebvre,NL,PIAO,2909744467.2570343,False
ACME-EU-01856,Elysian Fund Mgmt (1856),Sarah Müller,IT,PIAO,277693596.30125785,False
ACME-EU-01857,Stellar Partners (1857),Isabelle Fournier,LU,PIAO,723753971.487684,False
ACME-EU-01858,Summit Trust (1858),Sarah Müller,NL,PIAO,3476596745.3764124,False
ACME-EU-01859,Marathon Growth (1859),Hans Schmidt,LU,FAM,711562127.1359907,False
ACME-EU-01860,Solaris Institutional (1860),Robert de Jong,IT,FAM,3199236232.650542,False
ACME-EU-01861,Ironclad Holdings (1861),Marie Lefebvre,ES,PIAO,274368419.1460744,False
ACME-EU-01862,Solaris Institutional (1862),Sofia Conti,FR,FAM,2037504013.3165827,False
ACME-EU-01863,Obsidian Capital (1863),Hans Schmidt,ES,FAM,887869941.1357906,False
ACME-EU-01864,Crestview Asset (1864),Isabelle Fournier,IT,FAM,549071776.393397,False
ACME-EU-01865,Crestview Asset (1865),Ana Garcia,IT,PIAO,2835596884.7226367,False
ACME-EU-01866,Luminara Equity (1866),Paolo Romano,IT,FAM,4641750524.2561035,False
ACME-EU-01867,Solaris Institutional (1867),Sarah Müller,LU,FAM,274880452.5698206,False
ACME-EU-01868,Azure Blue Fund (1868),Sofia Conti,BE,FAM,2108349686.841953,False
ACME-EU-01869,Crestview Asset (1869),Jean-Pierre Dubois,DE,PIAO,3537969653.289473,False
ACME-EU-01870,Luminara Equity (1870),Robert de Jong,FR,PIAO,2313976470.607447,False
ACME-EU-01871,Ironclad Holdings (1871),Elena Rossi,ES,FAM,4032673234.580121,False
ACME-EU-01872,Azure Blue Fund (1872),Isabelle Fournier,ES,FAM,899046934.0047942,False
ACME-EU-01873,Alpine Peak Capital (1873),Hans Schmidt,NL,PIAO,4798011430.933675,False
ACME-EU-01874,Stellar Partners (1874),Paolo Romano,LU,PIAO,1926427976.23493,False
ACME-EU-01875,Luminara Equity (1875),Jean-Pierre Dubois,IT,FAM,1708506595.0884314,False
ACME-EU-01876,Obsidian Capital (1876),Sofia Conti,CH,FAM,4373154366.721326,False
ACME-EU-01877,Pioneer Equities (1877),Erik Janssen,IT,PIAO,2819771292.426941,True
ACME-EU-01878,Stellar Partners (1878),Luca Bianchi,IT,PIAO,2582705265.172205,False
ACME-EU-01879,Crestview Asset (1879),Marco Moretti,CH,FAM,3635162619.722626,False
ACME-EU-01880,Rhone Global Partners (1880),Sarah Müller,ES,PIAO,2899591357.167171,True
ACME-EU-01881,Vertex Portfolio (1881),Klaus Fischer,NL,FAM,813415708.1408195,False
ACME-EU-01882,Obsidian Capital (1882),Marco Moretti,DE,FAM,3371313916.7017837,False
ACME-EU-01883,Nexus Capital EU (1883),Isabelle Fournier,CH,FAM,668210927.5313603,False
ACME-EU-01884,Luminara Equity (1884),Luca Bianchi,LU,PIAO,4029482668.964976,False
ACME-EU-01885,Summit Trust (1885),Erik Janssen,BE,FAM,4948693251.963642,False
ACME-EU-01886,Alpine Peak Capital (1886),Luca Bianchi,FR,FAM,1887560737.2489066,False
ACME-EU-01887,Vanguard Legacy (1887),Sofia Conti,LU,PIAO,2224334735.1118608,True
ACME-EU-01888,Ironclad Holdings (1888),Luca Bianchi,CH,PIAO,233121843.75857872,False
ACME-EU-01889,Luminara Equity (1889),Elena Rossi,DE,FAM,69652207.22480884,True
ACME-EU-01890,Solaris Institutional (1890),Isabelle Fournier,ES,FAM,4607175255.0467615,False
ACME-EU-01891,Beacon Asset Corp (1891),Klaus Fischer,BE,PIAO,643991678.135521,False
ACME-EU-01892,Marathon Growth (1892),Ana Garcia,BE,PIAO,2229447959.0497923,False
ACME-EU-01893,Nexus Capital EU (1893),Marco Moretti,BE,PIAO,4076957764.6539516,False
ACME-EU-01894,Beacon Asset Corp (1894),Klaus Fischer,IT,FAM,4446704480.881669,False
ACME-EU-01895,Ironclad Holdings (1895),Ana Garcia,FR,FAM,2597469028.7320547,False
ACME-EU-01896,Beacon Asset Corp (1896),Jean-Pierre Dubois,ES,FAM,2825597592.354773,False
ACME-EU-01897,Vanguard Legacy (1897),Erik Janssen,ES,PIAO,3348750178.3438993,False
ACME-EU-01898,Nexus Capital EU (1898),Julia Weber,BE,FAM,4806950968.248432,False
ACME-EU-01899,Nexus Capital EU (1899),Robert de Jong,ES,PIAO,3013747134.761581,False
ACME-EU-01900,Luminara Equity (1900),Robert de Jong,FR,FAM,2797816822.022275,False
ACME-EU-01901,Pioneer Equities (1901),Ana Garcia,FR,PIAO,73656142.1946874,False
ACME-EU-01902,Luminara Equity (1902),Julia Weber,NL,FAM,405667560.40975803,False
ACME-EU-01903,Beacon Asset Corp (1903),Sofia Conti,CH,FAM,2886280961.493357,False
ACME-EU-01904,Silverstone Ventures (1904),Klaus Fischer,CH,PIAO,4681265698.648209,False
ACME-EU-01905,Marathon Growth (1905),Julia Weber,NL,PIAO,4333590050.648576,False
ACME-EU-01906,Ironclad Holdings (1906),Sarah Müller,DE,FAM,4912912036.038031,True
ACME-EU-01907,Nexus Capital EU (1907),Jean-Pierre Dubois,CH,PIAO,2639642353.768809,False
ACME-EU-01908,Crestview Asset (1908),Isabelle Fournier,FR,PIAO,3939866761.2503963,False
ACME-EU-01909,Ironclad Holdings (1909),Julia Weber,FR,FAM,4202161257.115213,True
ACME-EU-01910,Aragon Strategic (1910),Hans Schmidt,CH,PIAO,3240510254.996978,False
ACME-EU-01911,Aragon Strategic (1911),Marie Lefebvre,FR,FAM,1694410771.1683216,False
ACME-EU-01912,Crestview Asset (1912),Sofia Conti,NL,FAM,2350422194.8543143,False
ACME-EU-01913,Nexus Capital EU (1913),Robert de Jong,BE,PIAO,4289727444.145595,False
ACME-EU-01914,Nexus Capital EU (1914),Hans Schmidt,BE,PIAO,1493441081.9848375,False
ACME-EU-01915,Vertex Portfolio (1915),Jean-Pierre Dubois,ES,FAM,4618791913.201976,False
ACME-EU-01916,Obsidian Capital (1916),Julia Weber,LU,FAM,1149801900.7719028,True
ACME-EU-01917,Vanguard Legacy (1917),Marco Moretti,LU,FAM,3747832559.3687468,False
ACME-EU-01918,Nordic Horizon Wealth (1918),Robert de Jong,BE,FAM,3153165612.494346,True
ACME-EU-01919,Luminara Equity (1919),Sarah Müller,IT,FAM,3748247606.1626906,False
ACME-EU-01920,Summit Trust (1920),Paolo Romano,NL,FAM,2187300514.5905414,False
ACME-EU-01921,Azure Blue Fund (1921),Sarah Müller,FR,PIAO,4663272671.707369,False
ACME-EU-01922,Luminara Equity (1922),Marie Lefebvre,CH,PIAO,3162728539.8549757,False
ACME-EU-01923,Beacon Asset Corp (1923),Luca Bianchi,BE,PIAO,1442190726.9667273,False
ACME-EU-01924,Nexus Capital EU (1924),Paolo Romano,NL,FAM,3192636898.1900663,False
ACME-EU-01925,Summit Trust (1925),Elena Rossi,BE,PIAO,1434791920.2879488,False
ACME-EU-01926,Azure Blue Fund (1926),Julia Weber,DE,FAM,1468868326.4076111,False
ACME-EU-01927,Luminara Equity (1927),Jean-Pierre Dubois,FR,FAM,1998592959.5927186,False
ACME-EU-01928,Nexus Capital EU (1928),Robert de Jong,DE,PIAO,4262299657.4280257,False
ACME-EU-01929,Silverstone Ventures (1929),Elena Rossi,FR,FAM,2501989074.095566,False
ACME-EU-01930,Summit Trust (1930),Jean-Pierre Dubois,NL,FAM,3394825310.308807,False
ACME-EU-01931,Nordic Horizon Wealth (1931),Marie Lefebvre,ES,FAM,1960446733.6320407,True
ACME-EU-01932,Crestview Asset (1932),Ana Garcia,BE,FAM,1318763593.5946004,False
ACME-EU-01933,Vanguard Legacy (1933),Julia Weber,BE,FAM,4773246163.420441,False
ACME-EU-01934,Rhone Global Partners (1934),Isabelle Fournier,IT,FAM,3018302654.36819,False
ACME-EU-01935,Marathon Growth (1935),Isabelle Fournier,CH,PIAO,4669822741.575008,False
ACME-EU-01936,Alpine Peak Capital (1936),Julia Weber,DE,FAM,1017861597.9893769,False
ACME-EU-01937,Silverstone Ventures (1937),Paolo Romano,BE,FAM,735323925.4007509,False
ACME-EU-01938,Vanguard Legacy (1938),Luca Bianchi,NL,FAM,4279258712.712394,False
ACME-EU-01939,Obsidian Capital (1939),Luca Bianchi,ES,FAM,3404905145.87364,False
ACME-EU-01940,Nordic Horizon Wealth (1940),Paolo Romano,CH,PIAO,933705917.7689531,False
ACME-EU-01941,Crestview Asset (1941),Klaus Fischer,NL,PIAO,1347529143.6170254,False
ACME-EU-01942,Rhone Global Partners (1942),Erik Janssen,DE,FAM,4003519043.6850305,False
ACME-EU-01943,Beacon Asset Corp (1943),Isabelle Fournier,IT,FAM,2269889231.3596845,False
ACME-EU-01944,Solaris Institutional (1944),Marco Moretti,BE,FAM,3353031992.023948,False
ACME-EU-01945,Nexus Capital EU (1945),Paolo Romano,NL,PIAO,1592441758.6579185,True
ACME-EU-01946,Aragon Strategic (1946),Robert de Jong,CH,PIAO,1906768533.9216087,False
ACME-EU-01947,Stellar Partners (1947),Isabelle Fournier,FR,PIAO,4953572080.556902,True
ACME-EU-01948,Ironclad Holdings (1948),Marco Moretti,ES,PIAO,1238837818.786418,True
ACME-EU-01949,Alpine Peak Capital (1949),Marie Lefebvre,CH,FAM,2532775428.8055334,True
ACME-EU-01950,Rhone Global Partners (1950),Elena Rossi,NL,PIAO,4222167313.6094704,False
ACME-EU-01951,Beacon Asset Corp (1951),Marco Moretti,ES,PIAO,1196876845.115624,False
ACME-EU-01952,Summit Trust (1952),Elena Rossi,BE,FAM,2076653569.6649692,False
ACME-EU-01953,Rhone Global Partners (1953),Erik Janssen,FR,FAM,3075841345.5625715,False
ACME-EU-01954,Nexus Capital EU (1954),Jean-Pierre Dubois,IT,PIAO,2406459569.2240376,False
ACME-EU-01955,Beacon Asset Corp (1955),Sofia Conti,CH,PIAO,2298051830.5850167,False
ACME-EU-01956,Aragon Strategic (1956),Hans Schmidt,IT,PIAO,1813186146.8792958,False
ACME-EU-01957,Vanguard Legacy (1957),Jean-Pierre Dubois,FR,PIAO,2933644992.5468507,False
ACME-EU-01958,Solaris Institutional (1958),Isabelle Fournier,ES,FAM,3122239116.920128,False
ACME-EU-01959,Beacon Asset Corp (1959),Elena Rossi,BE,FAM,3266794414.9659114,True
ACME-EU-01960,Stellar Partners (1960),Isabelle Fournier,NL,PIAO,352770171.42224056,False
ACME-EU-01961,Azure Blue Fund (1961),Erik Janssen,FR,PIAO,3155539844.3845325,False
ACME-EU-01962,Luminara Equity (1962),Paolo Romano,DE,PIAO,4766232656.727383,False
ACME-EU-01963,Elysian Fund Mgmt (1963),Julia Weber,ES,PIAO,2705390191.40489,False
ACME-EU-01964,Nexus Capital EU (1964),Robert de Jong,IT,PIAO,3576620145.463712,False
ACME-EU-01965,Beacon Asset Corp (1965),Sarah Müller,CH,FAM,2784104806.48833,False
ACME-EU-01966,Ironclad Holdings (1966),Isabelle Fournier,FR,FAM,4273848352.3413014,False
ACME-EU-01967,Stellar Partners (1967),Robert de Jong,IT,FAM,4647985889.893247,True
ACME-EU-01968,Luminara Equity (1968),Paolo Romano,ES,PIAO,921915276.5825001,False
ACME-EU-01969,Vertex Portfolio (1969),Marco Moretti,IT,PIAO,2184863322.749076,False
ACME-EU-01970,Nordic Horizon Wealth (1970),Paolo Romano,FR,FAM,1962518122.5626738,False
ACME-EU-01971,Silverstone Ventures (1971),Marie Lefebvre,ES,FAM,2026670401.373094,False
ACME-EU-01972,Luminara Equity (1972),Jean-Pierre Dubois,DE,PIAO,628495381.9581516,False
ACME-EU-01973,Rhone Global Partners (1973),Klaus Fischer,FR,FAM,4068265014.1776156,False
ACME-EU-01974,Aragon Strategic (1974),Marco Moretti,NL,PIAO,179795448.8316613,False
ACME-EU-01975,Vertex Portfolio (1975),Sarah Müller,LU,PIAO,2641604812.0280576,True
ACME-EU-01976,Silverstone Ventures (1976),Elena Rossi,BE,FAM,3309730061.8354115,True
ACME-EU-01977,Elysian Fund Mgmt (1977),Julia Weber,FR,FAM,1038139720.856327,False
ACME-EU-01978,Aragon Strategic (1978),Robert de Jong,ES,FAM,4529345110.301879,False
ACME-EU-01979,Beacon Asset Corp (1979),Julia Weber,CH,PIAO,4192907485.9169407,False
ACME-EU-01980,Luminara Equity (1980),Hans Schmidt,BE,PIAO,2355947563.6901426,False
ACME-EU-01981,Ironclad Holdings (1981),Erik Janssen,FR,FAM,2056333512.7683535,False
ACME-EU-01982,Vanguard Legacy (1982),Paolo Romano,DE,PIAO,1183603058.130289,False
ACME-EU-01983,Alpine Peak Capital (1983),Isabelle Fournier,CH,PIAO,3650236130.000173,False
ACME-EU-01984,Nordic Horizon Wealth (1984),Elena Rossi,DE,PIAO,659587254.3601887,False
ACME-EU-01985,Marathon Growth (1985),Hans Schmidt,NL,FAM,3401508531.465071,False
ACME-EU-01986,Vertex Portfolio (1986),Paolo Romano,CH,PIAO,4212442473.6059494,False
ACME-EU-01987,Elysian Fund Mgmt (1987),Ana Garcia,IT,FAM,1143129408.0092015,False
ACME-EU-01988,Vertex Portfolio (1988),Isabelle Fournier,LU,FAM,4332270587.090882,False
ACME-EU-01989,Summit Trust (1989),Marco Moretti,CH,PIAO,167582673.99810275,True
ACME-EU-01990,Rhone Global Partners (1990),Jean-Pierre Dubois,BE,FAM,4564024139.54724,False
ACME-EU-01991,Marathon Growth (1991),Sofia Conti,CH,PIAO,592692777.0286388,False
ACME-EU-01992,Rhone Global Partners (1992),Robert de Jong,ES,FAM,3229150130.512225,False
ACME-EU-01993,Elysian Fund Mgmt (1993),Klaus Fischer,LU,FAM,1251162262.100795,False
ACME-EU-01994,Alpine Peak Capital (1994),Marie Lefebvre,ES,PIAO,4182925403.456899,False
ACME-EU-01995,Marathon Growth (1995),Sarah Müller,IT,FAM,2561989504.216417,False
ACME-EU-01996,Alpine Peak Capital (1996),Sarah Müller,CH,FAM,677070715.0412602,False
ACME-EU-01997,Elysian Fund Mgmt (1997),Klaus Fischer,DE,FAM,2855386865.058566,False
ACME-EU-01998,Vanguard Legacy (1998),Marco Moretti,DE,PIAO,2040005168.3747187,False
ACME-EU-01999,Rhone Global Partners (1999),Luca Bianchi,FR,PIAO,3307577635.248893,False
ACME-EU-02000,Alpine Peak Capital (2000),Sarah Müller,NL,FAM,4409634520.532534,False
ACME-EU-02001,Pioneer Equities (2001),Robert de Jong,BE,FAM,2047536266.785909,False
ACME-EU-02002,Vertex Portfolio (2002),Marco Moretti,LU,FAM,1450113516.9897645,False
ACME-EU-02003,Marathon Growth (2003),Elena Rossi,NL,PIAO,73560957.54351637,True
ACME-EU-02004,Luminara Equity (2004),Sarah Müller,CH,PIAO,2874620350.2615147,False
ACME-EU-02005,Nordic Horizon Wealth (2005),Julia Weber,NL,FAM,2011971562.3897362,False
ACME-EU-02006,Ironclad Holdings (2006),Marco Moretti,FR,PIAO,1873871445.8551288,False
ACME-EU-02007,Crestview Asset (2007),Robert de Jong,NL,PIAO,915493671.0997784,False
ACME-EU-02008,Obsidian Capital (2008),Klaus Fischer,LU,PIAO,2150846670.6111803,False
ACME-EU-02009,Nexus Capital EU (2009),Sofia Conti,IT,PIAO,4922225325.963258,False
ACME-EU-02010,Obsidian Capital (2010),Julia Weber,FR,FAM,1489473014.2075493,False
ACME-EU-02011,Marathon Growth (2011),Isabelle Fournier,IT,PIAO,2998922362.627093,True
ACME-EU-02012,Vanguard Legacy (2012),Isabelle Fournier,CH,PIAO,3882657919.697018,False
ACME-EU-02013,Obsidian Capital (2013),Sarah Müller,FR,FAM,3746039958.059482,False
ACME-EU-02014,Marathon Growth (2014),Julia Weber,CH,FAM,1644542663.175461,False
ACME-EU-02015,Vertex Portfolio (2015),Jean-Pierre Dubois,CH,PIAO,3054689557.5007353,True
ACME-EU-02016,Pioneer Equities (2016),Paolo Romano,NL,PIAO,4356452161.665516,False
ACME-EU-02017,Rhone Global Partners (2017),Isabelle Fournier,IT,FAM,78221691.23765665,False
ACME-EU-02018,Obsidian Capital (2018),Jean-Pierre Dubois,CH,FAM,2179236049.859695,True
ACME-EU-02019,Ironclad Holdings (2019),Elena Rossi,IT,FAM,1122142817.7912846,False
ACME-EU-02020,Azure Blue Fund (2020),Marco Moretti,IT,PIAO,1943772819.703796,False
ACME-EU-02021,Vertex Portfolio (2021),Paolo Romano,FR,PIAO,2080532050.268233,True
ACME-EU-02022,Nordic Horizon Wealth (2022),Hans Schmidt,ES,FAM,3733608152.968398,False
ACME-EU-02023,Pioneer Equities (2023),Erik Janssen,NL,PIAO,470015540.1048203,False
ACME-EU-02024,Vertex Portfolio (2024),Robert de Jong,CH,FAM,2563406931.75942,False
ACME-EU-02025,Marathon Growth (2025),Marie Lefebvre,IT,PIAO,2821409764.2019277,False
ACME-EU-02026,Silverstone Ventures (2026),Erik Janssen,BE,FAM,2471293860.15547,True
ACME-EU-02027,Pioneer Equities (2027),Erik Janssen,ES,FAM,3659634392.060538,False
ACME-EU-02028,Elysian Fund Mgmt (2028),Marco Moretti,CH,PIAO,1919572488.27833,True
ACME-EU-02029,Summit Trust (2029),Klaus Fischer,BE,PIAO,4724890351.136741,False
ACME-EU-02030,Vertex Portfolio (2030),Paolo Romano,NL,PIAO,2409535409.2521677,False
ACME-EU-02031,Beacon Asset Corp (2031),Robert de Jong,NL,PIAO,2856498334.164373,False
ACME-EU-02032,Silverstone Ventures (2032),Paolo Romano,IT,PIAO,4127828585.9104004,False
ACME-EU-02033,Obsidian Capital (2033),Julia Weber,IT,PIAO,1376905293.5496812,False
ACME-EU-02034,Marathon Growth (2034),Elena Rossi,LU,FAM,376934941.78524953,False
ACME-EU-02035,Elysian Fund Mgmt (2035),Ana Garcia,LU,PIAO,3539212107.83405,False
ACME-EU-02036,Pioneer Equities (2036),Marie Lefebvre,CH,FAM,2415576265.886345,False
ACME-EU-02037,Alpine Peak Capital (2037),Sarah Müller,FR,FAM,4482624750.544015,False
ACME-EU-02038,Stellar Partners (2038),Paolo Romano,ES,PIAO,4913417563.563448,False
ACME-EU-02039,Luminara Equity (2039),Robert de Jong,CH,FAM,1996147643.5230713,False
ACME-EU-02040,Silverstone Ventures (2040),Robert de Jong,ES,FAM,2077779642.2820446,False
ACME-EU-02041,Summit Trust (2041),Julia Weber,IT,PIAO,2040405048.4264264,False
ACME-EU-02042,Ironclad Holdings (2042),Jean-Pierre Dubois,NL,PIAO,1623445994.5448997,False
ACME-EU-02043,Alpine Peak Capital (2043),Marco Moretti,IT,PIAO,3908653801.734221,False
ACME-EU-02044,Aragon Strategic (2044),Klaus Fischer,NL,FAM,3795219816.6911473,False
ACME-EU-02045,Alpine Peak Capital (2045),Ana Garcia,LU,PIAO,2393745707.882074,False
ACME-EU-02046,Aragon Strategic (2046),Luca Bianchi,CH,PIAO,224261420.67811486,False
ACME-EU-02047,Silverstone Ventures (2047),Sarah Müller,LU,PIAO,1548486948.263854,False
ACME-EU-02048,Solaris Institutional (2048),Hans Schmidt,NL,PIAO,1462222929.7276328,False
ACME-EU-02049,Rhone Global Partners (2049),Luca Bianchi,IT,FAM,4055625143.7550917,True
ACME-EU-02050,Pioneer Equities (2050),Erik Janssen,LU,PIAO,438790291.50745744,False
ACME-EU-02051,Luminara Equity (2051),Marco Moretti,DE,FAM,4028571219.834478,False
ACME-EU-02052,Summit Trust (2052),Erik Janssen,ES,PIAO,3346249077.343516,False
ACME-EU-02053,Elysian Fund Mgmt (2053),Erik Janssen,BE,FAM,3662474854.1931157,False
ACME-EU-02054,Rhone Global Partners (2054),Sarah Müller,NL,FAM,2161633724.737532,True
ACME-EU-02055,Solaris Institutional (2055),Robert de Jong,NL,FAM,3398949254.212789,False
ACME-EU-02056,Crestview Asset (2056),Sofia Conti,DE,PIAO,3045535694.5898724,False
ACME-EU-02057,Nordic Horizon Wealth (2057),Hans Schmidt,CH,FAM,3845131995.947919,False
ACME-EU-02058,Pioneer Equities (2058),Paolo Romano,CH,PIAO,2234402402.5067925,False
ACME-EU-02059,Nexus Capital EU (2059),Jean-Pierre Dubois,CH,PIAO,2364655298.856616,False
ACME-EU-02060,Marathon Growth (2060),Ana Garcia,BE,PIAO,3218237537.4763613,False
ACME-EU-02061,Crestview Asset (2061),Paolo Romano,FR,PIAO,541279390.8382751,False
ACME-EU-02062,Vanguard Legacy (2062),Klaus Fischer,DE,PIAO,2181785997.3732224,False
ACME-EU-02063,Nexus Capital EU (2063),Jean-Pierre Dubois,BE,FAM,4859782275.453768,False
ACME-EU-02064,Elysian Fund Mgmt (2064),Elena Rossi,LU,PIAO,188724047.98016798,False
ACME-EU-02065,Summit Trust (2065),Sofia Conti,DE,FAM,1580707609.6091027,False
ACME-EU-02066,Ironclad Holdings (2066),Julia Weber,NL,FAM,1571234985.6277645,False
ACME-EU-02067,Rhone Global Partners (2067),Sarah Müller,ES,FAM,3167687132.0596275,False
ACME-EU-02068,Nexus Capital EU (2068),Paolo Romano,DE,FAM,529895996.76127535,False
ACME-EU-02069,Stellar Partners (2069),Jean-Pierre Dubois,FR,FAM,3143091610.3634267,False
ACME-EU-02070,Elysian Fund Mgmt (2070),Sofia Conti,IT,FAM,476106163.0174455,False
ACME-EU-02071,Rhone Global Partners (2071),Luca Bianchi,LU,FAM,475673283.4442367,False
ACME-EU-02072,Obsidian Capital (2072),Julia Weber,BE,PIAO,3641188602.5852227,False
ACME-EU-02073,Beacon Asset Corp (2073),Jean-Pierre Dubois,LU,FAM,1621351733.9901488,False
ACME-EU-02074,Pioneer Equities (2074),Isabelle Fournier,LU,PIAO,4887137315.621025,False
ACME-EU-02075,Stellar Partners (2075),Erik Janssen,DE,FAM,187727329.2413391,False
ACME-EU-02076,Aragon Strategic (2076),Elena Rossi,DE,FAM,2226088211.926253,False
ACME-EU-02077,Crestview Asset (2077),Marco Moretti,FR,FAM,566566552.4324441,False
ACME-EU-02078,Rhone Global Partners (2078),Paolo Romano,ES,FAM,1757543454.823785,False
ACME-EU-02079,Alpine Peak Capital (2079),Erik Janssen,DE,PIAO,4991114030.594644,False
ACME-EU-02080,Alpine Peak Capital (2080),Klaus Fischer,DE,PIAO,4444323716.180921,True
ACME-EU-02081,Rhone Global Partners (2081),Ana Garcia,ES,PIAO,242573719.86812913,False
ACME-EU-02082,Summit Trust (2082),Sofia Conti,FR,FAM,2816715963.284591,False
ACME-EU-02083,Stellar Partners (2083),Elena Rossi,BE,FAM,3239463701.817354,False
ACME-EU-02084,Pioneer Equities (2084),Julia Weber,LU,FAM,1048463585.1266782,False
ACME-EU-02085,Summit Trust (2085),Isabelle Fournier,BE,PIAO,726382761.4088548,False
ACME-EU-02086,Nexus Capital EU (2086),Sarah Müller,DE,FAM,4522001292.192951,False
ACME-EU-02087,Alpine Peak Capital (2087),Luca Bianchi,ES,PIAO,4844113390.9754,False
ACME-EU-02088,Silverstone Ventures (2088),Ana Garcia,DE,PIAO,4959472393.74089,False
ACME-EU-02089,Luminara Equity (2089),Paolo Romano,CH,FAM,3949019106.899438,False
ACME-EU-02090,Stellar Partners (2090),Sofia Conti,IT,FAM,3317846844.9568806,True
ACME-EU-02091,Silverstone Ventures (2091),Ana Garcia,BE,PIAO,1729305530.7127964,True
ACME-EU-02092,Stellar Partners (2092),Elena Rossi,CH,PIAO,857820163.3114375,False
ACME-EU-02093,Obsidian Capital (2093),Sofia Conti,NL,PIAO,395824016.2317923,False
ACME-EU-02094,Stellar Partners (2094),Julia Weber,IT,FAM,3466794045.2889085,False
ACME-EU-02095,Pioneer Equities (2095),Sarah Müller,DE,FAM,3923832352.481612,False
ACME-EU-02096,Rhone Global Partners (2096),Robert de Jong,FR,FAM,4132441808.622445,False
ACME-EU-02097,Rhone Global Partners (2097),Klaus Fischer,BE,FAM,4568911251.515689,False
ACME-EU-02098,Aragon Strategic (2098),Isabelle Fournier,NL,FAM,4399767888.62823,True
ACME-EU-02099,Elysian Fund Mgmt (2099),Paolo Romano,IT,FAM,4998706620.018205,False
ACME-EU-02100,Ironclad Holdings (2100),Robert de Jong,BE,PIAO,1221075990.8252892,False
ACME-EU-02101,Alpine Peak Capital (2101),Luca Bianchi,ES,PIAO,3816774768.445841,False
ACME-EU-02102,Vertex Portfolio (2102),Sarah Müller,FR,PIAO,2932711102.3616133,False
ACME-EU-02103,Alpine Peak Capital (2103),Marie Lefebvre,IT,FAM,1306964417.1354582,True
ACME-EU-02104,Luminara Equity (2104),Marie Lefebvre,ES,PIAO,4909544706.112427,True
ACME-EU-02105,Crestview Asset (2105),Sarah Müller,CH,FAM,4489592625.766486,False
ACME-EU-02106,Luminara Equity (2106),Isabelle Fournier,DE,FAM,643449826.5521381,False
ACME-EU-02107,Ironclad Holdings (2107),Hans Schmidt,ES,PIAO,131765553.27477582,False
ACME-EU-02108,Marathon Growth (2108),Robert de Jong,IT,FAM,3441965480.9010515,False
ACME-EU-02109,Ironclad Holdings (2109),Jean-Pierre Dubois,LU,PIAO,3021049013.653819,True
ACME-EU-02110,Stellar Partners (2110),Ana Garcia,IT,PIAO,4679142304.931619,True
ACME-EU-02111,Pioneer Equities (2111),Paolo Romano,LU,FAM,1170792430.5146887,False
ACME-EU-02112,Summit Trust (2112),Hans Schmidt,CH,PIAO,422855351.52704024,False
ACME-EU-02113,Elysian Fund Mgmt (2113),Jean-Pierre Dubois,DE,PIAO,1296817453.5261602,False
ACME-EU-02114,Solaris Institutional (2114),Klaus Fischer,LU,PIAO,95619274.91680579,False
ACME-EU-02115,Alpine Peak Capital (2115),Julia Weber,LU,PIAO,180427863.1934732,False
ACME-EU-02116,Azure Blue Fund (2116),Paolo Romano,ES,FAM,4574374171.797877,False
ACME-EU-02117,Azure Blue Fund (2117),Paolo Romano,ES,PIAO,1760730895.9268897,False
ACME-EU-02118,Nordic Horizon Wealth (2118),Marie Lefebvre,DE,PIAO,2054634196.0473936,False
ACME-EU-02119,Azure Blue Fund (2119),Isabelle Fournier,ES,PIAO,92839901.03598395,False
ACME-EU-02120,Alpine Peak Capital (2120),Julia Weber,BE,FAM,1353338379.079061,False
ACME-EU-02121,Nexus Capital EU (2121),Ana Garcia,DE,PIAO,4023825192.7234135,False
ACME-EU-02122,Alpine Peak Capital (2122),Marco Moretti,FR,FAM,3077839307.373929,False
ACME-EU-02123,Solaris Institutional (2123),Jean-Pierre Dubois,LU,PIAO,3769149224.8309903,False
ACME-EU-02124,Summit Trust (2124),Marie Lefebvre,IT,PIAO,2236621490.228132,False
ACME-EU-02125,Crestview Asset (2125),Paolo Romano,FR,PIAO,1549336379.5348988,True
ACME-EU-02126,Aragon Strategic (2126),Hans Schmidt,LU,FAM,2414567656.5485234,False
ACME-EU-02127,Azure Blue Fund (2127),Erik Janssen,BE,FAM,1616032270.96035,True
ACME-EU-02128,Aragon Strategic (2128),Marie Lefebvre,LU,FAM,4195016512.273666,False
ACME-EU-02129,Rhone Global Partners (2129),Jean-Pierre Dubois,LU,FAM,1489070904.2486358,False
ACME-EU-02130,Aragon Strategic (2130),Jean-Pierre Dubois,LU,FAM,3299158438.6249657,False
ACME-EU-02131,Stellar Partners (2131),Erik Janssen,CH,FAM,685774129.3253297,True
ACME-EU-02132,Azure Blue Fund (2132),Isabelle Fournier,BE,PIAO,3434645602.1808147,True
ACME-EU-02133,Beacon Asset Corp (2133),Paolo Romano,NL,FAM,4566585258.2885685,False
ACME-EU-02134,Obsidian Capital (2134),Julia Weber,NL,PIAO,3043307190.044902,False
ACME-EU-02135,Obsidian Capital (2135),Robert de Jong,NL,FAM,2799717044.7923517,False
